name,price,review_score,review_title,number_of_reviews,star_rating,kms_from_centre,location_score,room_type,bed_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
"U Hotel Fifth Avenue, Empire State Building",US$875,7.9,Good,3406,3.0,,9.5,Double Room,1 double bed,False,False,True,23,5,2025-02-02
Lex Hotel NYC,"US$1,011",8.2,Very good,1531,3.0,,,Queen Room,1 large double bed,False,True,True,23,5,2025-02-02
Hotel Edison Times Square,"US$1,465",7.7,Good,13406,4.0,,9.4,Signature 1 King Bed,1 extra-large double bed,True,True,False,23,5,2025-02-02
"The Lexington Hotel, Autograph Collection","US$1,297",7.9,Good,696,4.0,,,Queen Room,1 large double bed,False,True,False,23,5,2025-02-02
"Holiday Inn Express New York City Chelsea, an IHG Hotel","US$1,139",7.8,Good,3630,3.0,,,Standard King Room with Mobility Accessible Roll-In Shower,1 extra-large double bed,True,True,False,23,5,2025-02-02
NH Collection New York Madison Avenue,"US$1,461",8.5,Very good,1972,4.0,,9.5,Superior Room,1 large double bed,False,False,True,23,5,2025-02-02
Best Western Premier Herald Square,US$841,7.8,Good,675,3.0,,,King Room - Non-Smoking,1 extra-large double bed,False,False,True,23,5,2025-02-02
Arthouse Hotel,"US$1,618",7.9,Good,2269,4.0,,,King Room,1 extra-large double bed,False,True,False,23,5,2025-02-02
Graduate by Hilton New York,"US$1,273",8.8,Fabulous,4444,4.0,,9.4,Graduate King Room,1 extra-large double bed,False,False,True,23,5,2025-02-02
Millennium Downtown New York,"US$1,330",7.1,Good,5545,4.0,,,RENOVATED Premier King - Hudson River View - High Floor,1 extra-large double bed,False,False,True,23,5,2025-02-02
Iroquois New York Times Square,US$333,8.5,Very good,2625,5.0,1.4,9.7,Superior 1 Queen Bed,1 large double bed,True,True,False,24,1,2025-02-02
"The Mayfair Hotel Times Square, Ascend Hotel Collection",US$146,8.6,Fabulous,1895,3.0,0.8,9.6,Deluxe Double Room - Non Smoking,1 double bed,False,True,False,24,1,2025-02-02
Da Vinci Hotel,US$106,7.4,Good,1467,3.0,,9.4,Standard Queen Room,1 large double bed,False,True,False,24,1,2025-02-02
Riverside Tower Hotel,US$129,8.5,Very good,2267,2.0,1.9,,Park View Double,1 double bed,False,True,False,24,1,2025-02-02
Hampton Inn by Hilton New York Times Square,US$147,7.8,Good,2429,3.0,1.0,9.5,King Room,1 extra-large double bed,True,False,True,24,1,2025-02-02
The Chelsean New York,US$138,7.0,Good,2729,3.0,2.8,,King Room - Disability Access,1 extra-large double bed,False,True,True,24,1,2025-02-02
Doubletree By Hilton New York Times Square West,US$139,6.8,Review score,11271,4.0,1.6,,One King Bed Hearing Accessible,1 extra-large double bed,False,False,True,24,1,2025-02-02
Aura Hotel Times Square Newly Renovated,US$166,7.6,Good,447,4.0,1.3,9.3,Standard Full,1 single bed,False,True,True,24,1,2025-02-02
"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",US$130,8.7,Fabulous,1175,3.0,1.5,9.5,Interior Room - No Windows,1 double bed,False,True,False,24,1,2025-02-02
Pod Times Square,US$118,8.2,Very good,23069,3.0,1.4,9.4,Bunk Pod,2 single beds,False,False,True,24,1,2025-02-02
"The Cloud One New York-Downtown, by the Motel One Group",US$163,8.6,Fabulous,6371,4.0,7.0,9.4,Standard King Room,1 extra-large double bed,False,True,False,24,1,2025-02-02
UNTITLED at 3 Freeman Alley,US$234,8.4,Very good,565,4.0,5.2,,Studio Mini,1 double bed,True,True,True,24,1,2025-02-02
Hotel Hayden New York,US$171,7.1,Good,3146,4.0,2.5,,Superior King Room,1 extra-large double bed,False,True,False,24,1,2025-02-02
Archer Hotel New York,US$364,8.8,Fabulous,1027,4.0,1.8,9.5,Classic Queen Guest Room,1 large double bed,False,True,False,24,1,2025-02-02
Hotel Scherman,US$190,9.2,Superb,2295,4.0,1.1,9.7,King Room,1 extra-large double bed,True,False,True,24,1,2025-02-02
"The New Yorker, A Wyndham Hotel",US$169,7.7,Good,15625,4.0,2.0,9.4,Standard Queen Room,1 large double bed,False,True,True,24,1,2025-02-02
Hyatt Place New York City - Times Square,US$174,7.8,Good,21903,4.0,1.7,,Standard King Room,1 extra-large double bed,True,True,False,24,1,2025-02-02
Millennium Hotel Broadway Times Square,US$183,7.4,Good,7887,4.0,1.3,9.4,Queen Room with Bath Tub - Hearing/Mobility Accessible,1 large double bed,False,True,False,24,1,2025-02-02
Four Points by Sheraton Midtown - Times Square,US$163,8.1,Very good,3145,4.0,1.6,,King Room,1 extra-large double bed,True,True,False,24,1,2025-02-02
Hotel Mulberry,US$152,8.5,Very good,782,3.0,6.1,,Deluxe King Room,1 extra-large double bed,False,True,True,24,1,2025-02-02
Best Western Premier Herald Square,US$125,7.8,Good,675,3.0,2.0,,King Room - Non-Smoking,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hotel Belleclaire Central Park,US$201,8.1,Very good,5084,4.0,1.6,9.3,Deluxe 1 King Bed,1 extra-large double bed,True,True,False,24,1,2025-02-02
Ink 48 Hotel,US$201,7.5,Good,2557,4.0,1.2,,King Room - Disability Access,1 extra-large double bed,False,True,True,24,1,2025-02-02
City Club Hotel,US$227,7.3,Good,2515,4.0,1.4,,Petite Room,1 double bed,False,True,False,24,1,2025-02-02
Home2 Suites By Hilton New York Times Square,US$189,7.7,Good,1213,3.0,1.0,9.5,Queen Studio Suite,1 large double bed,True,True,False,24,1,2025-02-02
The Washington by LuxUrban,US$166,7.7,Good,9443,4.0,7.1,9.4,King Room - Non-Smoking,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hotel Stanford,US$154,7.9,Good,134,3.0,2.3,9.5,Budget Double Room,1 double bed,True,True,True,24,1,2025-02-02
La Quinta by Wyndham Time Square South,US$173,8.5,Very good,4315,3.0,1.7,9.3,King Room - Non-Smoking,1 extra-large double bed,True,True,False,24,1,2025-02-02
Royalton New York,US$231,7.5,Good,3093,4.0,1.4,9.4,Standard Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
Element Times Square West,US$139,8.1,Very good,7507,4.0,1.6,,"Guest Room, 1 King",1 extra-large double bed,True,True,False,24,1,2025-02-02
"Staypineapple, An Artful Hotel, Midtown New York",US$143,8.6,Fabulous,1640,4.0,1.8,,Fashionista King,1 extra-large double bed,False,True,True,24,1,2025-02-02
citizenM New York Bowery,US$266,8.7,Fabulous,3312,4.0,5.4,,King Room,1 extra-large double bed,False,True,True,24,1,2025-02-02
SoHo 54,US$140,7.6,Good,3959,3.0,5.3,,SoHo King,1 extra-large double bed,False,True,False,24,1,2025-02-02
Hudson Yards Hotel,US$107,6.0,Review score,205,3.0,1.5,,Standard King Room,1 extra-large double bed,False,True,True,24,1,2025-02-02
"voco Times Square South New York, an IHG Hotel",US$186,8.1,Very good,3797,4.0,1.8,,Standard Room with Full Bed and Tub - Mobility Accessible,1 double bed,False,True,False,24,1,2025-02-02
Hotel Edison Times Square,US$193,7.7,Good,13406,4.0,1.0,9.4,Signature 1 King Bed,1 extra-large double bed,True,True,False,24,1,2025-02-02
Executive Hotel Le Soleil New York,US$269,8.6,Fabulous,4532,4.0,2.0,9.5,Executive Queen Room,1 large double bed,False,True,True,24,1,2025-02-02
Wingate by Wyndham New York Midtown South/5th Ave,US$158,8.4,Very good,2387,3.0,1.9,9.5,Queen Room - Non-Smoking,1 large double bed,True,False,True,24,1,2025-02-02
M Social Hotel Times Square New York,US$234,8.4,Very good,11794,4.0,0.6,9.6,Social City View King,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hotel St. James,US$169,8.1,Very good,3207,2.0,1.2,9.7,One Full Bed Room,1 double bed,False,False,True,24,1,2025-02-02
Moxy NYC Lower East Side,US$312,8.0,Very good,1241,4.0,5.6,,Double Room with Two Double Beds – City View,2 double beds,True,True,False,24,1,2025-02-02
Freehand New York,US$160,8.0,Very good,2236,4.0,3.1,,Cozy Queen,1 large double bed,False,False,True,24,1,2025-02-02
The Gotham Hotel,US$260,8.5,Very good,1709,4.0,1.4,9.5,Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
"Holiday Inn Express New York City Chelsea, an IHG Hotel",US$168,7.8,Good,3630,3.0,2.4,,Standard King Room with Mobility Accessible Roll-In Shower,1 extra-large double bed,True,True,False,24,1,2025-02-02
citizenM New York Times Square,US$232,8.7,Fabulous,3998,4.0,0.8,9.6,King Room,1 extra-large double bed,False,True,True,24,1,2025-02-02
Hilton Garden Inn West 35th Street,US$159,8.2,Very good,3056,3.0,2.0,9.5,King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
Romer Hell's Kitchen,US$245,8.6,Fabulous,2423,4.0,0.6,9.5,Deluxe King Hearing Accessible,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hilton Garden Inn New York Times Square South,US$158,8.2,Very good,4032,3.0,1.8,,King Room - Hearing Access,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hyatt House New York/Chelsea,US$216,8.4,Very good,1735,3.0,2.5,9.5,Den King Room,1 extra-large double bed,True,False,True,24,1,2025-02-02
Park Central,US$243,7.3,Good,7464,4.0,,9.4,King Room - Disability Access,1 extra-large double bed,False,True,True,24,1,2025-02-02
"InterContinental New York Times Square, an IHG Hotel",US$306,7.9,Good,1787,4.0,1.2,,Standard Room,,False,True,False,24,1,2025-02-02
Hampton Inn Times Square Central,US$186,8.3,Very good,2828,3.0,1.5,9.5,King Room with Roll-In Shower - Mobility and Hearing Access/Non-Smoking,1 extra-large double bed,True,True,False,24,1,2025-02-02
Pestana Park Avenue,US$184,8.8,Fabulous,998,4.0,1.9,9.6,Cabin,2 bunk beds,False,True,True,24,1,2025-02-02
The Herald by LuxUrban,US$170,7.7,Good,8944,3.0,2.0,9.6,Double Room with Parade View - Non-Smoking,2 double beds,False,False,True,24,1,2025-02-02
Hotel 57 by LuxUrban,US$147,7.0,Good,5033,4.0,1.3,,Double Room - Non-Smoking,1 double bed,False,False,True,24,1,2025-02-02
"Holiday Inn Express - Wall Street, an IHG Hotel",US$169,7.8,Good,1894,3.0,7.3,,Standard Room,1 extra-large double bed,True,False,True,24,1,2025-02-02
Little Charlie Hotel,US$178,8.4,Very good,551,4.0,2.0,,Deluxe Double Room,1 double bed,True,True,False,24,1,2025-02-02
SpringHill Suites by Marriott New York Manhattan Chelsea,US$194,8.3,Very good,10938,4.0,2.5,9.4,Studio King Room,Entire studio•1 bedroom•1 bathroom•19m²,True,False,True,24,1,2025-02-02
Hotel Elysee by Library Hotel Collection,US$278,8.6,Fabulous,377,4.0,1.2,9.6,Deluxe Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
DoubleTree by Hilton New York Downtown,US$159,7.5,Good,3932,4.0,7.6,,King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
Hilton Garden Inn New York/Manhattan-Chelsea,US$138,7.6,Good,4086,3.0,2.5,,King Room,1 extra-large double bed,False,True,False,24,1,2025-02-02
CIVILIAN Hotel,US$255,8.6,Fabulous,4735,4.0,0.9,9.6,Twin Room,2 single beds,False,True,True,24,1,2025-02-02
DoubleTree by Hilton Hotel New York City - Chelsea,US$140,7.1,Good,3603,4.0,2.5,,King Room - Non-Smoking,1 extra-large double bed,False,False,True,24,1,2025-02-02
"Hotel Shocard Broadway, Times Square",US$130,7.0,Good,2758,3.0,1.5,9.3,Queen Room,1 large double bed,False,True,True,24,1,2025-02-02
Leon Hotel LES,US$152,8.0,Very good,2563,3.0,5.9,,Deluxe King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
Pestana CR7 Times Square,US$169,8.6,Fabulous,2569,4.0,1.6,,Comfort Room,1 large double bed,False,True,True,24,1,2025-02-02
Riu Plaza New York Times Square,US$242,8.5,Very good,7237,4.0,1.0,9.5,Deluxe Queen Room,1 large double bed,True,False,True,24,1,2025-02-02
"U Hotel Fifth Avenue, Empire State Building",US$149,7.9,Good,3406,3.0,2.1,9.5,Double Room,1 double bed,False,False,True,24,1,2025-02-02
Fairfield Inn by Marriott New York Manhattan/Financial District,US$129,7.8,Good,3622,3.0,7.2,,Room with Two Double Beds,2 double beds,True,False,True,24,1,2025-02-02
Hyatt Place New York Chelsea,US$256,7.9,Good,17999,4.0,2.8,,King Room,1 extra-large double bed,True,True,False,24,1,2025-02-02
The Manhattan at Times Square,US$129,5.4,Review score,7656,4.0,0.7,,Standard Queen Room,1 large double bed,False,True,True,24,1,2025-02-02
Arlo NoMad,US$260,8.4,Very good,2275,4.0,2.4,9.4,Bunk Room,2 single beds,False,True,True,24,1,2025-02-02
70 Park Avenue Hotel,US$224,8.3,Very good,2263,4.0,2.0,9.5,Essential Queen Room,1 large double bed,False,True,False,24,1,2025-02-02
The Benjamin Royal Sonesta New York,US$337,8.1,Very good,844,5.0,1.5,,Deluxe King Studio,1 extra-large double bed,False,True,False,24,1,2025-02-02
The Belvedere Hotel,US$139,7.9,Good,5919,3.0,0.9,9.4,Standard King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
Virgin Hotels New York City,US$443,8.3,Very good,1418,4.0,2.5,,Chamber King ADA,1 extra-large double bed,False,True,True,24,1,2025-02-02
"EVEN Hotel New York - Midtown East, an IHG Hotel",US$187,8.1,Very good,1309,4.0,2.0,9.3,Standard King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
The Ridge,US$150,7.5,Good,1302,3.0,5.1,,Standard Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
Cambria Hotel New York - Chelsea,US$178,7.9,Good,4004,4.0,2.5,,King Room - Disability Access,1 extra-large double bed,False,False,True,24,1,2025-02-02
"Candlewood Suites NYC -Times Square, an IHG Hotel",US$159,8.0,Very good,2028,3.0,1.6,,Queen Studio - Disability Access,Entire studio•1 bathroom•1 kitchen•23m²,False,True,False,24,1,2025-02-02
The Flat NYC,US$150,7.9,Good,2433,3.0,2.9,9.5,Queen Room with Shared Bathroom,1 large double bed,False,False,True,24,1,2025-02-02
Hilton Garden Inn New York Manhattan Midtown East,US$167,7.4,Good,1364,3.0,1.6,,King Room,1 extra-large double bed,False,False,True,24,1,2025-02-02
The Shelburne Sonesta New York,US$245,8.3,Very good,2249,4.0,2.2,,Queen Room,1 large double bed,False,True,False,24,1,2025-02-02
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",US$129,7.6,Good,3045,4.0,2.7,,Standard Queen Room with Communications Accessible Roll-In Shower,1 large double bed,False,False,True,24,1,2025-02-02
Hilton Garden Inn New York/Midtown Park Avenue,US$161,8.1,Very good,2214,3.0,2.4,9.3,Double Room with Two Double Beds - Hearing Access,2 double beds,False,False,True,24,1,2025-02-02
"Club Quarters Hotel World Trade Center, New York",US$168,8.3,Very good,4088,4.0,7.0,9.4,Small Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
Sixty LES,US$297,7.7,Good,848,4.0,5.2,,Queen Studio,1 large double bed,False,True,True,24,1,2025-02-02
Four Points by Sheraton New York Downtown,US$181,7.8,Good,1988,3.0,7.0,,"Guest room, 2 Double, High Floor",2 double beds,False,False,True,24,1,2025-02-02
The Manhattan Club,US$214,8.2,Very good,4220,4.0,,9.6,Executive Junior Suite,Private suite,False,False,True,24,1,2025-02-02
The Moore,US$282,8.5,Very good,1896,4.0,3.0,9.4,Accessible Queen,1 large double bed,False,True,True,24,1,2025-02-02
Pod 51,US$118,7.9,Good,11275,3.0,1.7,9.3,Standard Bunk Bed Room with Shared Bathroom,2 single beds,False,False,True,24,1,2025-02-02
The Hotel at Fifth Avenue,US$140,7.9,Good,3636,3.0,2.3,9.4,King Room - Non-Smoking,1 extra-large double bed,False,True,True,24,1,2025-02-02
DoubleTree by Hilton New York Midtown Fifth Ave,US$200,7.6,Good,1702,4.0,1.0,9.4,Queen Room,1 large double bed,False,False,True,24,1,2025-02-02
LUMA Hotel - Times Square,US$342,8.9,Fabulous,4175,4.0,1.5,9.7,URBAN Two Queen Beds ADA Hearing/Visual,2 large double beds,False,True,False,24,1,2025-02-02
NoMo SoHo,US$299,7.7,Good,1408,4.0,5.6,,Classic Queen,1 large double bed,False,False,True,24,1,2025-02-02
Delta Hotels by Marriott New York Times Square,US$191,7.8,Good,4182,4.0,1.6,,Double Room with Two Double Beds,2 double beds,False,False,True,24,1,2025-02-02
The Gregorian New York City,US$251,8.3,Very good,1085,4.0,2.1,9.4,Double Room,1 double bed,False,False,True,24,1,2025-02-02
Hampton Inn Manhattan Chelsea,US$132,7.2,Good,1840,3.0,2.9,,Queen Room,1 large double bed,True,False,True,24,1,2025-02-02
Artezen Hotel,US$215,9.2,Superb,1286,4.0,6.9,9.6,Petite Queen Room,1 double bed,False,True,True,24,1,2025-02-02
Hampton Inn Manhattan-35th St Empire State Bldg,US$192,8.2,Very good,6702,3.0,2.0,9.6,King Room - Non-Smoking,1 extra-large double bed,True,False,True,24,1,2025-02-02
Iroquois New York Times Square,US$576,8.5,Very good,2625,5.0,1.4,9.7,Superior 1 Queen Bed,1 large double bed,True,True,False,24,2,2025-02-02
Da Vinci Hotel,US$212,7.4,Good,1467,3.0,,9.4,Standard Queen Room,1 large double bed,False,True,False,24,2,2025-02-02
Riverside Tower Hotel,US$257,8.5,Very good,2267,2.0,1.9,,Park View Double,1 double bed,False,True,False,24,2,2025-02-02
"The Mayfair Hotel Times Square, Ascend Hotel Collection",US$291,8.6,Fabulous,1895,3.0,0.8,9.6,Deluxe Double Room - Non Smoking,1 double bed,False,True,False,24,2,2025-02-02
The Chelsean New York,US$276,7.0,Good,2729,3.0,2.8,,King Room - Disability Access,1 extra-large double bed,False,True,True,24,2,2025-02-02
Hotel Mulberry,US$303,8.5,Very good,782,3.0,6.1,,Deluxe King Room,1 extra-large double bed,False,True,True,24,2,2025-02-02
Doubletree By Hilton New York Times Square West,US$278,6.8,Review score,11271,4.0,1.6,,One King Bed Hearing Accessible,1 extra-large double bed,False,False,True,24,2,2025-02-02
Hampton Inn by Hilton New York Times Square,US$342,7.8,Good,2429,3.0,1.0,9.5,King Bed with City View,1 extra-large double bed,True,False,True,24,2,2025-02-02
"Holiday Inn New York City - Times Square, an IHG Hotel",US$288,7.8,Good,1934,3.0,1.6,,King Room with Accessible Roll in Shower - Non-Smoking,1 large double bed,False,False,True,24,2,2025-02-02
Home2 Suites By Hilton New York Times Square,US$359,7.7,Good,1213,3.0,1.0,9.5,Queen Studio Suite,1 large double bed,True,True,False,24,2,2025-02-02
Archer Hotel New York,US$614,8.8,Fabulous,1027,4.0,1.8,9.5,Room Type Selected by Hotel,1 double bed,False,True,False,24,2,2025-02-02
Aura Hotel Times Square Newly Renovated,US$331,7.6,Good,447,4.0,1.3,9.3,Standard Full,1 single bed,False,True,True,24,2,2025-02-02
Hudson Yards Hotel,US$230,6.0,Review score,205,3.0,1.5,,Superior Queen Room,1 large double bed,False,True,True,24,2,2025-02-02
TownePlace Suites by Marriott New York Manhattan/Times Square,US$340,8.4,Very good,1667,3.0,1.2,9.6,Queen Studio,Entire studio•1 bathroom•1 kitchen•25m²,True,False,True,24,2,2025-02-02
Hotel Stanford,US$332,7.9,Good,134,3.0,2.3,9.5,Budget Double Room,1 double bed,True,True,True,24,2,2025-02-02
The Washington by LuxUrban,US$335,7.7,Good,9443,4.0,7.1,9.4,King Room - Non-Smoking,1 extra-large double bed,False,False,True,24,2,2025-02-02
Best Western Premier Herald Square,US$249,7.8,Good,675,3.0,2.0,,King Room - Non-Smoking,1 extra-large double bed,False,False,True,24,2,2025-02-02
Little Charlie Hotel,US$301,8.4,Very good,551,4.0,2.0,,Partner offer option,1 double bed,True,False,True,24,2,2025-02-02
Hyatt Place New York City - Times Square,US$337,7.8,Good,21903,4.0,1.7,,Standard King Room,1 extra-large double bed,True,True,False,24,2,2025-02-02
Wingate by Wyndham New York Midtown South/5th Ave,US$317,8.4,Very good,2387,3.0,1.9,9.5,Queen Room - Non-Smoking,1 large double bed,True,False,True,24,2,2025-02-02
SpringHill Suites by Marriott New York Manhattan Chelsea,US$363,8.3,Very good,10938,4.0,2.5,9.4,Studio King Room,Entire studio•1 bedroom•1 bathroom•19m²,True,False,True,24,2,2025-02-02
"The Cloud One New York-Downtown, by the Motel One Group",US$326,8.6,Fabulous,6371,4.0,7.0,9.4,Standard King Room,1 extra-large double bed,False,True,False,24,2,2025-02-02
"voco Times Square South New York, an IHG Hotel",US$366,8.1,Very good,3797,4.0,1.8,,Room with Full Bed and Roll-In Shower - Mobility/Communications Accessible,1 double bed,False,True,False,24,2,2025-02-02
